Entity_1	Entity_2	Predicted_class
HP_0002383	GO_0016310	effect
HP_0012829	GO_0016310	no_relation
HP_0012829	GO_0016310	no_relation
GO_0016310	HP_0002383	no_relation
HP_0002383	GO_0004705	no_relation
HP_0002383	GO_0004705	effect
HP_0012829	GO_0004705	no_relation
HP_0012829	GO_0004705	no_relation
GO_0004705	HP_0002383	no_relation
HP_0002383	GO_0006954	no_relation
HP_0002383	GO_0006954	effect
HP_0012829	GO_0006954	no_relation
HP_0012829	GO_0006954	no_relation
HP_0031915	GO_0019031	no_relation
HP_0031915	GO_0030246	no_relation
HP_0012740	GO_0005829	no_relation
GO_0005829	HP_0002664	no_relation
GO_0005829	HP_0030645	no_relation
GO_0005829	HP_0002664	no_relation
GO_0005829	HP_0032320	no_relation
HP_0002664	GO_0023052	no_relation
GO_0023052	HP_0030645	no_relation
GO_0023052	HP_0002664	no_relation
GO_0023052	HP_0032320	no_relation
HP_0012740	GO_0019079	no_relation
HP_0002664	GO_0019079	no_relation
HP_0030645	GO_0019079	no_relation
HP_0002664	GO_0019079	effect
GO_0019079	HP_0032320	effect
HP_0025153	GO_0001503	no_relation
GO_0001503	HP_0012833	no_relation
HP_0025153	GO_0001503	no_relation
HP_0025153	GO_0098868	no_relation
GO_0009405	HP_0012828	effect
GO_0009405	HP_0011009	effect
GO_0009405	HP_0012828	no_relation
HP_0012828	GO_0046903	no_relation
GO_0046903	HP_0011009	effect
GO_0046903	HP_0012828	no_relation
HP_0012828	GO_0006956	effect
GO_0006956	HP_0011009	effect
GO_0006956	HP_0012828	no_relation
GO_0006956	HP_0012828	no_relation
HP_0012828	GO_0042571	effect
HP_0011009	GO_0042571	effect
GO_0042571	HP_0012828	no_relation
HP_0012828	GO_0006956	no_relation
HP_0011009	GO_0006956	no_relation
HP_0012828	GO_0006956	no_relation
HP_0012828	GO_0031099	no_relation
HP_0012828	GO_0031099	effect
HP_0012828	GO_0005622	effect
HP_0031796	GO_0005622	no_relation
GO_0006412	HP_0030645	effect
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_0019012	GO_0005488	no_relation
GO_1990904	GO_0005488	no_relation
GO_1990904	GO_0005488	effect
GO_1990904	GO_0005488	no_relation
GO_1990904	GO_0005488	effect
GO_1990904	GO_0005488	no_relation
GO_1990904	GO_0005488	no_relation
GO_1990904	GO_0005488	no_relation
GO_1990904	GO_0005488	no_relation
GO_0031975	GO_0005488	no_relation
GO_0031975	GO_0005488	no_relation
GO_0031975	GO_0005488	no_relation
GO_0009606	GO_0005488	no_relation
GO_0009606	GO_0005488	effect
GO_0009606	GO_0005488	no_relation
GO_0009606	GO_0005488	effect
GO_0043657	GO_0005488	effect
GO_0043657	GO_0005488	effect
GO_0043657	GO_0005488	no_relation
GO_0043657	GO_0005488	effect
GO_0005488	GO_0003823	no_relation
GO_0003823	GO_0005488	effect
GO_0003823	GO_0005488	no_relation
GO_0003823	GO_0005488	effect
GO_0005488	GO_0061750	effect
GO_0005488	GO_0061750	effect
GO_0061750	GO_0005488	no_relation
GO_0061750	GO_0005488	effect
GO_0005488	GO_0005886	effect
GO_0005488	GO_0005886	effect
GO_0005886	GO_0005488	no_relation
GO_0005886	GO_0005488	effect
GO_0005488	GO_0005794	effect
GO_0005488	GO_0005794	effect
GO_0005488	GO_0005794	no_relation
GO_0005794	GO_0005488	no_relation
GO_0005488	GO_0019031	effect
GO_0005488	GO_0019031	effect
GO_0005488	GO_0019031	no_relation
GO_0005488	GO_0019031	no_relation
GO_0005488	GO_0016020	effect
GO_0005488	GO_0016020	effect
GO_0005488	GO_0016020	no_relation
GO_0005488	GO_0016020	no_relation
GO_0005488	GO_0019013	effect
GO_0005488	GO_0019013	effect
GO_0005488	GO_0019013	no_relation
GO_0005488	GO_0019013	no_relation
HP_0012828	GO_0001906	no_relation
GO_0001906	GO_0005488	no_relation
GO_0001906	HP_0031273	no_relation
HP_0012828	GO_0006412	no_relation
GO_0005488	GO_0006412	no_relation
HP_0031273	GO_0006412	no_relation
HP_0012828	GO_0019081	no_relation
GO_0005488	GO_0019081	no_relation
HP_0031273	GO_0019081	no_relation
HP_0012828	GO_0034081	effect
GO_0005488	GO_0034081	no_relation
HP_0031273	GO_0034081	no_relation
HP_0012828	GO_0006412	no_relation
GO_0005488	GO_0006412	no_relation
HP_0031273	GO_0006412	no_relation
GO_0030533	GO_0005488	no_relation
GO_0030533	HP_0012828	no_relation
GO_0006412	GO_0005488	no_relation
GO_0006412	HP_0012828	no_relation
GO_0009058	GO_0005488	no_relation
GO_0009058	HP_0012828	no_relation
GO_0005488	GO_0001906	no_relation
HP_0012828	GO_0001906	no_relation
HP_0012125	GO_0016020	no_relation
GO_0060417	HP_0002014	no_relation
GO_0003823	HP_0002014	no_relation
GO_0003823	HP_0002014	no_relation
GO_0060417	HP_0002014	effect
GO_0060417	HP_0002014	no_relation
GO_0060417	HP_0002014	no_relation
GO_0034005	HP_0031915	no_relation
GO_0034005	HP_0025297	no_relation
HP_0031915	GO_0008015	no_relation
HP_0025297	GO_0008015	no_relation
HP_0030645	GO_0006412	effect
HP_0000252	GO_0006412	effect
HP_0030645	GO_0006412	effect
HP_0000252	GO_0006412	effect
HP_0011009	GO_0001906	no_relation
HP_0011009	GO_0001906	no_relation
GO_0033644	HP_0012115	no_relation
HP_0012115	GO_0016020	no_relation
HP_0012115	GO_0005783	no_relation
HP_0012115	GO_0045087	effect
HP_0031915	GO_0010467	no_relation
GO_0010467	HP_0031915	no_relation
GO_0010467	HP_0031915	effect
GO_0010467	HP_0031915	no_relation
HP_0031915	GO_0009978	no_relation
HP_0031915	GO_0009978	no_relation
GO_0009978	HP_0031915	no_relation
GO_0009978	HP_0031915	no_relation
HP_0031915	GO_0009978	no_relation
HP_0031915	GO_0009978	no_relation
GO_0009978	HP_0031915	no_relation
GO_0009978	HP_0031915	no_relation
HP_0031915	GO_0005840	no_relation
HP_0031915	GO_0005840	no_relation
GO_0005840	HP_0031915	no_relation
GO_0005840	HP_0031915	no_relation
HP_0031915	GO_0005856	no_relation
HP_0031915	GO_0005856	no_relation
HP_0031915	GO_0005856	effect
HP_0031915	GO_0005856	no_relation
HP_0012828	GO_0031975	effect
HP_0000252	GO_0031975	effect
HP_0012828	GO_0043657	effect
HP_0000252	GO_0043657	effect
GO_0034005	HP_0011009	effect
HP_0011009	GO_0034005	no_relation
GO_0034005	HP_0012824	no_relation
HP_0003745	GO_0032197	no_relation
HP_0002664	GO_0032197	no_relation
GO_0032197	HP_0002664	no_relation
HP_0003745	GO_0032197	no_relation
HP_0002664	GO_0032197	no_relation
HP_0002664	GO_0032197	no_relation
GO_0023052	HP_0030645	no_relation
HP_0031273	GO_0005730	effect
GO_0000785	GO_0005730	no_relation
GO_0005730	GO_0005488	no_relation
GO_0005730	HP_0031273	no_relation
GO_0005730	HP_0031273	no_relation
HP_0031273	GO_0008104	no_relation
GO_0000785	GO_0008104	no_relation
GO_0005488	GO_0008104	no_relation
HP_0031273	GO_0008104	effect
GO_0008104	HP_0031273	no_relation
HP_0031273	GO_0005730	no_relation
GO_0000785	GO_0005730	no_relation
GO_0005488	GO_0005730	no_relation
HP_0031273	GO_0005730	no_relation
GO_0005730	HP_0031273	no_relation
GO_0040007	HP_0003811	no_relation
GO_0040007	HP_0012825	no_relation
HP_0003811	GO_0051179	no_relation
GO_0051179	HP_0012825	no_relation
GO_0007049	HP_0002664	effect
GO_0019068	HP_0002664	effect
GO_0019068	HP_0000147	effect
GO_0023052	HP_0002664	effect
GO_0023052	HP_0000147	effect
GO_0005622	HP_0002664	effect
GO_0005622	HP_0000147	effect
GO_0006810	HP_0002664	effect
GO_0006810	HP_0000147	effect
GO_0009405	HP_0012824	no_relation
HP_0011096	HP_0012824	no_relation
HP_0011096	HP_0012824	no_relation
HP_0012824	HP_0011096	no_relation
HP_0012824	HP_0011096	no_relation
HP_0040279	HP_0011096	no_relation
HP_0012824	GO_0007165	no_relation
HP_0002586	GO_0004096	no_relation
HP_0012828	GO_0004096	effect
GO_0004096	GO_0005488	no_relation
GO_0004096	GO_0005488	no_relation
GO_0006633	HP_0003674	no_relation
GO_0008654	HP_0003674	no_relation
HP_0001427	HP_0003674	no_relation
GO_0006099	HP_0003674	no_relation
HP_0001427	HP_0003674	no_relation
GO_0006099	HP_0003674	no_relation
GO_0009058	HP_0003674	no_relation
HP_0003674	GO_0019068	no_relation
HP_0003674	GO_0019012	no_relation
HP_0003674	GO_0019068	no_relation
HP_0003674	GO_0009058	no_relation
HP_0003674	HP_0001427	no_relation
HP_0003674	GO_0006633	no_relation
GO_0031975	HP_0005550	no_relation
GO_0009606	HP_0005550	no_relation
GO_0009606	HP_0005550	no_relation
HP_0005550	GO_0002443	no_relation
HP_0005550	GO_0009606	no_relation
HP_0005550	GO_0009606	no_relation
GO_0031386	HP_0002721	no_relation
GO_0031386	HP_0002721	no_relation
HP_0032320	GO_0005579	no_relation
HP_0032320	GO_0042571	no_relation
GO_0009289	HP_0002180	no_relation
HP_0002180	GO_0005579	no_relation
GO_0007613	HP_0030646	no_relation
GO_0007613	HP_0030646	no_relation
GO_0042571	HP_0030646	no_relation
GO_0042571	HP_0030646	no_relation
HP_0030646	GO_0007613	no_relation
GO_0007613	HP_0030646	no_relation
HP_0030646	GO_0007613	no_relation
GO_0007613	HP_0030646	no_relation
HP_0030646	GO_0006955	no_relation
GO_0006955	HP_0030646	no_relation
HP_0030646	GO_0042571	no_relation
GO_0042571	HP_0030646	no_relation
GO_0009606	HP_0001919	no_relation
HP_0012115	GO_0051169	no_relation
GO_0042592	HP_0002621	no_relation
HP_0002621	HP_0025464	no_relation
HP_0002621	GO_0006954	no_relation
GO_0009405	HP_0012825	no_relation
GO_0009405	HP_0032322	no_relation
HP_0012825	GO_0042571	no_relation
HP_0032322	GO_0042571	effect
HP_0031375	GO_0004617	no_relation
HP_0032320	GO_0004617	no_relation
GO_0003723	GO_0004617	no_relation
GO_0004617	GO_0005488	no_relation
GO_0006955	HP_0032320	no_relation
GO_0023052	HP_0032320	no_relation
HP_0032320	GO_0042571	no_relation
HP_0002586	GO_0001171	effect
GO_0005840	HP_0001909	no_relation
HP_0001909	GO_0006412	no_relation
HP_0001909	GO_0010467	no_relation
HP_0001909	GO_0005840	no_relation
HP_0011024	GO_0004096	no_relation
HP_0011024	GO_0004096	no_relation
HP_0011024	GO_0004096	no_relation
HP_0002014	GO_0009405	no_relation
HP_0002014	GO_0009405	no_relation
GO_0016246	HP_0012115	no_relation
GO_0016246	HP_0012115	no_relation
GO_0016246	HP_0012115	no_relation
GO_0009987	HP_0012115	no_relation
HP_0012115	GO_0016246	effect
HP_0002721	GO_0019083	no_relation
GO_0019083	HP_0031915	no_relation
GO_0019083	GO_0005488	no_relation
HP_0002721	GO_0019083	no_relation
GO_0019083	HP_0031915	no_relation
GO_0019083	GO_0005488	no_relation
HP_0002721	GO_0019083	no_relation
HP_0031915	GO_0019083	no_relation
GO_0005488	GO_0019083	no_relation
HP_0040187	GO_0006098	no_relation
HP_0100806	GO_0006098	no_relation
GO_0006098	HP_0100806	no_relation
GO_0006098	HP_0100806	no_relation
GO_0006098	HP_0100806	no_relation
GO_0006098	HP_0040187	effect
HP_0040187	GO_0045730	effect
HP_0100806	GO_0045730	effect
GO_0045730	HP_0100806	no_relation
GO_0045730	HP_0100806	no_relation
GO_0045730	HP_0100806	no_relation
GO_0045730	HP_0040187	effect
HP_0030645	GO_0016310	no_relation
GO_0043657	HP_0002098	effect
GO_0043657	HP_0006510	effect
GO_0043657	HP_0002621	no_relation
GO_0009056	HP_0002098	effect
GO_0009056	HP_0006510	effect
GO_0009056	HP_0002621	no_relation
HP_0002098	GO_0009056	effect
HP_0006510	GO_0009056	no_relation
GO_0009056	HP_0002621	no_relation
HP_0006510	GO_0006629	no_relation
GO_0006629	HP_0002621	no_relation
GO_0006629	HP_0002621	no_relation
GO_0006954	HP_0012834	no_relation
GO_0006954	HP_0012835	no_relation
GO_0006954	HP_0003676	no_relation
GO_0006954	HP_0011947	no_relation
HP_0012834	GO_0019076	no_relation
HP_0012835	GO_0019076	no_relation
GO_0019076	HP_0003676	no_relation
GO_0019076	HP_0011947	no_relation
HP_0002664	GO_0006955	no_relation
GO_0006955	HP_0100806	no_relation
GO_0006955	HP_0012828	no_relation
GO_0006955	HP_0012828	no_relation
HP_0002664	GO_0009405	no_relation
GO_0009405	HP_0100806	no_relation
GO_0009405	HP_0012828	no_relation
HP_0012387	GO_0040007	no_relation
GO_0040007	HP_0012387	no_relation
HP_0012387	GO_0019013	no_relation
GO_0019013	HP_0012387	no_relation
HP_0012387	GO_0009056	no_relation
GO_0042571	HP_0025153	no_relation
GO_0042571	HP_0003674	no_relation
GO_0042571	HP_0025153	no_relation
GO_0042571	HP_0003674	no_relation
HP_0025153	GO_0032502	no_relation
HP_0003674	GO_0032502	no_relation
HP_0011009	GO_0016020	no_relation
GO_0016020	HP_0012825	no_relation
GO_0016020	HP_0025297	no_relation
HP_0011009	GO_0000003	no_relation
HP_0012825	GO_0000003	no_relation
HP_0025297	GO_0000003	effect
GO_0016032	HP_0032322	no_relation
GO_0016032	HP_0032322	no_relation
GO_0016032	HP_0032322	no_relation
HP_0032322	GO_0033867	no_relation
HP_0032322	GO_0033867	no_relation
HP_0032322	GO_0033867	no_relation
GO_0016020	HP_0012828	no_relation
HP_0031375	GO_0000003	no_relation
HP_0012828	GO_0000003	effect
GO_0016032	GO_0023052	no_relation
HP_0012115	GO_0023052	no_relation
GO_0023052	HP_0006562	no_relation
GO_0016032	GO_0023052	no_relation
HP_0012115	GO_0023052	no_relation
GO_0023052	HP_0006562	no_relation
HP_0001369	GO_0005622	effect
GO_0005622	HP_0001369	no_relation
GO_0005622	HP_0001369	effect
GO_0005622	HP_0001369	effect
GO_0033867	HP_0030645	no_relation
HP_0030645	GO_0033867	no_relation
HP_0002090	GO_0005618	effect
HP_0002090	GO_0005618	effect
HP_0025302	GO_0016021	effect
HP_0025302	GO_0007601	no_relation
HP_0001945	GO_0045851	effect
HP_0002721	GO_0007601	no_relation
GO_0000003	HP_0011010	no_relation
GO_0000003	HP_0012824	no_relation
GO_0000003	HP_0040279	no_relation
GO_0007613	HP_0011010	effect
GO_0007613	HP_0011010	effect
HP_0011010	GO_0007613	no_relation
HP_0012824	GO_0007613	no_relation
GO_0007613	HP_0040279	no_relation
HP_0011010	GO_0007613	no_relation
HP_0012824	GO_0007613	no_relation
HP_0040279	GO_0007613	no_relation
HP_0002721	GO_0009405	no_relation
HP_0040279	GO_0009405	no_relation
HP_0012828	GO_0009405	no_relation
GO_0023052	HP_0012840	no_relation
GO_0023052	HP_0012840	no_relation
GO_0023052	HP_0012839	no_relation
GO_0030324	HP_0012840	no_relation
GO_0030324	HP_0012840	no_relation
GO_0030324	HP_0012839	no_relation
GO_0042592	HP_0012840	no_relation
GO_0042592	HP_0012839	no_relation
GO_0030324	HP_0012840	no_relation
GO_0030324	HP_0012839	no_relation
GO_0042592	HP_0012840	no_relation
GO_0042592	HP_0012839	no_relation
GO_0001763	HP_0012840	no_relation
GO_0001763	HP_0012840	no_relation
GO_0001763	HP_0012839	no_relation
HP_0012840	GO_0060425	no_relation
HP_0012839	GO_0060425	no_relation
HP_0012840	GO_0030324	no_relation
HP_0012839	GO_0030324	no_relation
HP_0012840	GO_0030324	no_relation
HP_0012839	GO_0030324	no_relation
HP_0012839	GO_0060425	no_relation
HP_0011009	GO_0042592	no_relation
HP_0011009	GO_0010467	no_relation
HP_0011009	GO_0051318	no_relation
HP_0011009	GO_0023052	no_relation
HP_0011009	GO_0005622	no_relation
HP_0011009	GO_0042592	no_relation
GO_0006457	HP_0011009	no_relation
GO_0005783	HP_0011009	no_relation
GO_0009306	HP_0011009	no_relation
GO_0016032	HP_0011009	no_relation
GO_0016310	HP_0031796	effect
GO_0016310	HP_0031796	effect
GO_0016310	HP_0031796	no_relation
HP_0000252	GO_0008219	effect
GO_0031975	HP_0011010	no_relation
GO_0005764	HP_0011010	no_relation
GO_0005622	HP_0011010	no_relation
GO_0008283	HP_0011010	no_relation
GO_0045289	HP_0011010	no_relation
HP_0001050	GO_0007610	effect
HP_0001050	GO_0007610	no_relation
HP_0001050	GO_0007610	no_relation
HP_0001050	GO_0007610	no_relation
HP_0001050	GO_0007610	no_relation
HP_0011010	GO_0090644	no_relation
HP_0011010	GO_0090644	effect
GO_0090644	HP_0011010	no_relation
GO_0090644	HP_0011010	effect
GO_0090644	HP_0040279	effect
HP_0011010	GO_0090644	no_relation
HP_0011010	GO_0090644	effect
GO_0090644	HP_0011010	effect
GO_0090644	HP_0040279	effect
HP_0011010	GO_0090644	no_relation
HP_0011010	GO_0090644	effect
HP_0011010	GO_0090644	no_relation
GO_0090644	HP_0011010	effect
GO_0090644	HP_0040279	effect
HP_0011010	GO_0090644	no_relation
HP_0011010	GO_0090644	no_relation
GO_0090644	HP_0011010	effect
GO_0090644	HP_0040279	effect
HP_0011010	GO_0090644	effect
HP_0011010	GO_0090644	no_relation
GO_0090644	HP_0011010	effect
GO_0090644	HP_0040279	effect
HP_0011010	GO_0090644	effect
GO_0090644	HP_0011010	effect
GO_0090644	HP_0040279	effect
HP_0001047	GO_0003823	effect
GO_0003823	HP_0002664	no_relation
GO_0003823	HP_0030731	no_relation
GO_0003823	HP_0001402	no_relation
GO_0003823	HP_0003002	no_relation
GO_0003823	HP_0030731	no_relation
GO_0003823	HP_0002862	no_relation
GO_0003823	HP_0003003	no_relation
GO_0003823	HP_0002861	no_relation
HP_0002664	GO_0007610	no_relation
HP_0012828	GO_0043657	effect
GO_0043657	GO_0005488	no_relation
GO_0043657	GO_0005488	no_relation
HP_0012828	GO_0043657	effect
GO_0005488	GO_0043657	effect
GO_0005488	GO_0043657	no_relation
HP_0012828	GO_0023052	no_relation
HP_0012828	GO_0023052	no_relation
HP_0012828	GO_0023052	effect
HP_0012828	GO_0023052	no_relation
HP_0012828	GO_0040007	effect
HP_0012828	GO_0016049	no_relation
HP_0011947	GO_0009058	effect
GO_0009058	HP_0011947	no_relation
GO_0009058	HP_0011947	no_relation
GO_0009058	HP_0011947	effect
GO_0005488	GO_0005886	effect
HP_0003006	GO_0005886	effect
HP_0012825	GO_0003823	effect
HP_0012826	GO_0003823	effect
HP_0012825	GO_0003823	effect
HP_0012828	GO_0003823	effect
HP_0012825	GO_0019013	effect
HP_0012826	GO_0019013	effect
HP_0012825	GO_0019013	effect
HP_0012828	GO_0019013	effect
HP_0012825	GO_0004617	effect
HP_0012826	GO_0004617	effect
HP_0012825	GO_0004617	effect
HP_0012828	GO_0004617	effect
HP_0012825	GO_0004617	effect
HP_0012826	GO_0004617	effect
HP_0012825	GO_0004617	effect
HP_0012828	GO_0004617	effect
GO_0031975	HP_0012825	no_relation
GO_0031975	HP_0012828	no_relation
GO_0031975	HP_0002783	no_relation
GO_0031975	HP_0012828	no_relation
GO_0031975	HP_0012828	no_relation
GO_0023052	HP_0002721	no_relation
GO_0042571	HP_0002721	no_relation
HP_0002721	GO_0002250	effect
GO_0045087	HP_0002721	effect
GO_0016032	HP_0002721	effect
GO_0002250	HP_0002721	effect
GO_0045087	HP_0002721	effect
GO_0023052	HP_0002721	no_relation
HP_0002721	GO_0006955	effect
HP_0003674	GO_0019076	no_relation
GO_0019076	HP_0025297	no_relation
GO_0009058	HP_0040280	effect
GO_0009058	HP_0040280	effect
GO_0032259	HP_0040280	effect
GO_0032259	HP_0040280	effect
HP_0040280	GO_0032259	no_relation
HP_0011009	GO_0031975	effect
GO_0031975	HP_0025297	effect
HP_0011009	GO_0031975	no_relation
GO_0031975	HP_0025297	no_relation
HP_0025297	GO_0042571	no_relation
HP_0011009	GO_0042571	effect
HP_0025297	GO_0042571	effect
HP_0025297	GO_0042571	no_relation
HP_0011947	GO_0005840	effect
HP_0011947	GO_0001171	effect
HP_0011947	GO_0001171	effect
HP_0011947	GO_0009058	effect
GO_0023052	HP_0012115	no_relation
GO_0023052	HP_0012115	no_relation
GO_0023052	HP_0012115	no_relation
GO_0023052	HP_0012828	no_relation
GO_0023052	HP_0012115	no_relation
GO_0023052	HP_0012115	no_relation
GO_0005576	HP_0100806	no_relation
GO_0005576	HP_0030646	effect
HP_0012835	GO_0016032	no_relation
HP_0001945	GO_0120121	effect
HP_0003674	GO_0120121	no_relation
HP_0011009	GO_0120121	no_relation
GO_0120121	HP_0002090	no_relation
HP_0001945	GO_0120121	no_relation
HP_0003674	GO_0120121	no_relation
HP_0011009	GO_0120121	no_relation
GO_0120121	HP_0002090	no_relation
HP_0001945	GO_0120121	no_relation
HP_0003674	GO_0120121	no_relation
HP_0011009	GO_0120121	no_relation
GO_0120121	HP_0002090	no_relation
HP_0025281	GO_0043657	no_relation
HP_0011009	GO_0042571	effect
GO_0042571	HP_0001945	no_relation
GO_0042571	HP_0001945	no_relation
GO_0042571	HP_0012825	no_relation
GO_0042571	HP_0003745	no_relation
HP_0011009	GO_0005215	no_relation
HP_0001945	GO_0005215	no_relation
HP_0001945	GO_0005215	no_relation
GO_0005215	HP_0012825	no_relation
GO_0005215	HP_0003745	no_relation
GO_0023052	HP_0010280	effect
GO_0023052	HP_0010280	effect
HP_0010280	GO_0042571	effect
HP_0010280	GO_0042571	no_relation
GO_0005488	GO_0016020	no_relation
GO_0016020	HP_0030645	no_relation
GO_0005488	GO_0016020	no_relation
GO_0016020	HP_0030645	no_relation
GO_0005488	GO_0140253	no_relation
HP_0030645	GO_0140253	no_relation
GO_0005488	GO_0140253	no_relation
HP_0030645	GO_0140253	no_relation
HP_0012115	GO_0043235	no_relation
HP_0012115	GO_0016020	no_relation
GO_0016020	HP_0002665	no_relation
GO_0016020	HP_0010280	no_relation
HP_0012115	GO_0040007	effect
GO_0040007	HP_0002665	effect
GO_0040007	HP_0010280	no_relation
HP_0012115	GO_0031386	effect
GO_0031386	HP_0002665	no_relation
GO_0031386	HP_0010280	no_relation
GO_0005886	HP_0012115	no_relation
GO_0005886	HP_0002665	effect
GO_0031386	HP_0002665	no_relation
GO_0042571	HP_0002664	no_relation
GO_0042571	HP_0002664	no_relation
GO_0042571	HP_0040282	no_relation
GO_0042571	GO_0005488	no_relation
HP_0002383	GO_0031975	no_relation
HP_0000252	GO_0031975	effect
HP_0012486	GO_0031975	effect
GO_0031975	GO_0005737	effect
HP_0002383	GO_0005886	no_relation
HP_0000252	GO_0005886	no_relation
HP_0012486	GO_0005886	no_relation
GO_0005886	GO_0005737	no_relation
HP_0002383	GO_0006898	no_relation
HP_0002383	GO_0036338	no_relation
HP_0000252	GO_0036338	effect
HP_0012486	GO_0036338	effect
GO_0036338	GO_0005737	effect
HP_0002383	GO_0010008	no_relation
HP_0000252	GO_0010008	no_relation
HP_0012486	GO_0010008	effect
GO_0010008	GO_0005737	effect
HP_0002383	GO_0039703	no_relation
HP_0000252	GO_0039703	no_relation
HP_0012486	GO_0039703	effect
GO_0005737	GO_0039703	no_relation
HP_0002383	GO_0005783	no_relation
HP_0000252	GO_0005783	no_relation
HP_0012486	GO_0005783	effect
GO_0005737	GO_0005783	effect
HP_0002383	GO_0005802	no_relation
HP_0000252	GO_0005802	no_relation
HP_0012486	GO_0005802	effect
GO_0005737	GO_0005802	effect
HP_0002383	GO_0043657	no_relation
GO_0005802	GO_0005488	no_relation
GO_0005802	HP_0012828	no_relation
GO_0005488	GO_0009986	no_relation
GO_0009986	HP_0012828	effect
GO_0005488	GO_0061025	no_relation
GO_0061025	HP_0012828	effect
GO_0005488	GO_0019079	no_relation
HP_0012828	GO_0019079	no_relation
GO_0005488	GO_0019058	no_relation
HP_0012828	GO_0019058	no_relation
GO_0007163	HP_0030645	effect
HP_0030645	GO_0007163	no_relation
HP_0030645	GO_0042101	effect
HP_0030645	GO_0098754	no_relation
GO_0098754	HP_0012840	no_relation
HP_0030645	GO_0017144	no_relation
HP_0012840	GO_0017144	no_relation
HP_0030645	GO_0008152	no_relation
HP_0012840	GO_0008152	no_relation
HP_0002580	GO_0006955	no_relation
GO_0006955	HP_0002580	effect
HP_0002580	GO_0040007	no_relation
HP_0002580	GO_0040007	effect
GO_0040007	HP_0002580	effect
HP_0002014	GO_0007588	no_relation
HP_0012828	GO_0001906	no_relation
GO_0001906	HP_0012828	no_relation
HP_0012828	GO_0023052	no_relation
HP_0012828	GO_0023052	no_relation
HP_0012828	GO_0016021	no_relation
HP_0012828	GO_0039693	no_relation
GO_0016070	HP_0002664	no_relation
GO_0016070	HP_0012115	effect
GO_0051726	HP_0002664	no_relation
GO_0051726	HP_0012115	no_relation
HP_0002664	GO_0016032	no_relation
GO_0016032	HP_0012115	effect
GO_0016032	HP_0040282	effect
HP_0011009	GO_0016032	no_relation
HP_0002613	GO_0045254	no_relation
HP_0002960	GO_0045254	no_relation
GO_0045254	HP_0030151	no_relation
GO_0045254	HP_0030151	no_relation
HP_0002613	HP_0001427	no_relation
HP_0002960	HP_0001427	no_relation
HP_0001427	HP_0030151	effect
HP_0001427	HP_0030151	no_relation
HP_0002664	GO_1901987	no_relation
GO_1901987	GO_0005488	no_relation
GO_0042571	HP_0001909	no_relation
HP_0001909	GO_0004096	no_relation
HP_0012838	GO_0040007	no_relation
HP_0001903	GO_0009058	no_relation
HP_0012828	GO_0009058	no_relation
GO_0009058	HP_0040282	no_relation
GO_0009058	HP_0012828	no_relation
GO_0009058	HP_0032322	no_relation
HP_0001903	GO_0005622	no_relation
HP_0012828	GO_0005622	no_relation
GO_0005622	HP_0040282	no_relation
GO_0005622	HP_0012828	no_relation
GO_0005622	HP_0032322	no_relation
HP_0011947	GO_0001171	effect
GO_0001171	HP_0032320	no_relation
GO_0023052	HP_0001513	effect
HP_0025464	HP_0001513	effect
HP_0001945	GO_0031975	no_relation
GO_0016021	HP_0012828	effect
GO_0004021	HP_0011009	no_relation
GO_0004021	HP_0012828	no_relation
GO_0004021	HP_0045088	no_relation
GO_0004021	HP_0001945	no_relation
GO_0004021	HP_0012828	no_relation
HP_0011009	GO_0004021	no_relation
GO_0004021	HP_0012828	no_relation
GO_0004021	HP_0045088	no_relation
GO_0004021	HP_0001945	no_relation
GO_0004021	HP_0012828	no_relation
HP_0011009	GO_0004021	no_relation
HP_0012828	GO_0004021	no_relation
HP_0045088	GO_0004021	no_relation
GO_0004021	HP_0001945	effect
GO_0004021	HP_0012828	no_relation
HP_0012824	GO_0004021	no_relation
HP_0012828	GO_0004021	no_relation
GO_0004021	HP_0006554	no_relation
GO_0004021	HP_0012824	no_relation
GO_0004021	HP_0012828	no_relation
GO_0004021	HP_0001945	no_relation
GO_0004021	HP_0012828	no_relation
HP_0012824	GO_0004021	no_relation
HP_0012828	GO_0004021	no_relation
GO_0004021	HP_0006554	no_relation
GO_0004021	HP_0012824	no_relation
GO_0004021	HP_0012828	no_relation
GO_0004021	HP_0001945	no_relation
GO_0004021	HP_0012828	no_relation
HP_0012824	GO_0004021	effect
HP_0012828	GO_0004021	no_relation
HP_0006554	GO_0004021	no_relation
GO_0004021	HP_0012824	no_relation
GO_0004021	HP_0012828	no_relation
GO_0004021	HP_0001945	no_relation
GO_0004021	HP_0012828	no_relation
HP_0012824	GO_0004021	no_relation
HP_0012828	GO_0004021	no_relation
HP_0006554	GO_0004021	no_relation
HP_0012824	GO_0004021	no_relation
HP_0012828	GO_0004021	no_relation
HP_0001945	GO_0004021	no_relation
GO_0004021	HP_0012828	no_relation
GO_0004021	HP_0012828	no_relation
HP_0011009	GO_0007610	effect
GO_0007610	HP_0012828	no_relation
GO_0007610	HP_0012826	no_relation
GO_0007610	HP_0012826	no_relation
