Entity_1	Entity_2	Predicted_class
CHEBI_33281	DOID_13250	effect
DOID_13250	CHEBI_33281	no_relation
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_33281	no_relation
DOID_13250	CHEBI_33281	effect
CHEBI_33281	DOID_13250	effect
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_33281	effect
CHEBI_33281	DOID_13250	no_relation
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_33281	effect
CHEBI_33281	DOID_13250	effect
CHEBI_33281	DOID_13250	effect
DOID_13250	CHEBI_33281	effect
CHEBI_33281	DOID_13250	effect
CHEBI_33281	DOID_13250	effect
CHEBI_33281	DOID_13250	effect
DOID_13250	CHEBI_33281	no_relation
CHEBI_33281	DOID_13250	effect
CHEBI_33281	DOID_13250	no_relation
CHEBI_33281	DOID_13250	effect
DOID_13250	CHEBI_33281	no_relation
DOID_13250	CHEBI_33281	effect
DOID_13250	CHEBI_88542	effect
DOID_13250	CHEBI_88542	effect
CHEBI_88542	DOID_4	effect
DOID_4	CHEBI_22587	effect
DOID_4	CHEBI_16541	effect
DOID_4	CHEBI_16541	effect
DOID_4	CHEBI_22587	effect
DOID_4	CHEBI_16541	effect
DOID_4	CHEBI_16541	effect
DOID_2237	CHEBI_52999	no_relation
DOID_2237	CHEBI_50906	no_relation
DOID_2237	CHEBI_34922	effect
DOID_2237	CHEBI_52999	effect
DOID_2237	CHEBI_50906	no_relation
CHEBI_50906	DOID_8566	effect
DOID_8566	CHEBI_48705	effect
DOID_13148	CHEBI_16199	no_relation
DOID_13148	CHEBI_35720	no_relation
DOID_13148	CHEBI_6909	effect
DOID_13148	CHEBI_6909	no_relation
CHEBI_16199	DOID_576	no_relation
DOID_576	CHEBI_35720	no_relation
DOID_576	CHEBI_6909	effect
DOID_576	CHEBI_35720	effect
DOID_576	CHEBI_6909	no_relation
CHEBI_16199	DOID_13148	no_relation
CHEBI_35720	DOID_13148	no_relation
CHEBI_6909	DOID_13148	effect
CHEBI_6909	DOID_13148	no_relation
CHEBI_36044	DOID_8469	no_relation
DOID_8469	CHEBI_36044	no_relation
CHEBI_36044	DOID_8469	no_relation
CHEBI_36044	DOID_8469	no_relation
CHEBI_36044	DOID_8469	no_relation
CHEBI_36044	DOID_8469	no_relation
CHEBI_36044	DOID_8469	no_relation
CHEBI_36044	DOID_8469	no_relation
CHEBI_33839	DOID_1883	no_relation
CHEBI_36080	DOID_1883	no_relation
CHEBI_36080	DOID_1883	no_relation
CHEBI_36080	DOID_1883	no_relation
DOID_1883	CHEBI_16541	no_relation
DOID_1883	CHEBI_36080	no_relation
DOID_2841	CHEBI_40799	effect
DOID_2841	CHEBI_50847	effect
DOID_2841	CHEBI_40799	effect
DOID_2841	CHEBI_50847	effect
DOID_2841	CHEBI_40799	effect
DOID_2841	CHEBI_50847	effect
CHEBI_40799	DOID_2841	effect
DOID_2841	CHEBI_50847	effect
CHEBI_40799	DOID_934	effect
DOID_934	CHEBI_50847	effect
CHEBI_15356	DOID_225	no_relation
DOID_225	CHEBI_16541	effect
DOID_225	CHEBI_50906	no_relation
CHEBI_52999	DOID_934	no_relation
DOID_934	CHEBI_33697	no_relation
CHEBI_52999	DOID_225	no_relation
DOID_225	CHEBI_33697	no_relation
CHEBI_15367	DOID_2326	effect
CHEBI_36080	DOID_4	no_relation
CHEBI_36080	DOID_4	no_relation
DOID_4	CHEBI_25367	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_1588	CHEBI_17089	no_relation
DOID_1588	CHEBI_22587	effect
DOID_1588	CHEBI_16670	effect
DOID_1588	CHEBI_17089	no_relation
DOID_1588	CHEBI_17089	effect
DOID_1588	CHEBI_17089	effect
DOID_1588	CHEBI_15356	effect
DOID_1588	CHEBI_17115	no_relation
DOID_1588	CHEBI_78332	no_relation
DOID_1588	CHEBI_35222	no_relation
DOID_1588	CHEBI_78332	no_relation
DOID_1588	CHEBI_37670	no_relation
DOID_1588	CHEBI_22587	no_relation
DOID_1588	CHEBI_34922	effect
DOID_1588	CHEBI_35222	effect
DOID_1588	CHEBI_16670	effect
DOID_1588	CHEBI_58972	effect
DOID_12205	CHEBI_16991	effect
DOID_12206	CHEBI_16991	effect
CHEBI_16991	DOID_12206	effect
CHEBI_16991	DOID_12206	no_relation
CHEBI_26708	DOID_7148	no_relation
DOID_7148	CHEBI_53233	no_relation
DOID_13250	CHEBI_37409	no_relation
DOID_13250	CHEBI_50906	effect
CHEBI_37409	DOID_2326	no_relation
DOID_2326	CHEBI_50906	effect
CHEBI_50858	DOID_8469	no_relation
CHEBI_50858	DOID_8469	no_relation
DOID_8469	CHEBI_50858	no_relation
DOID_8469	CHEBI_50858	no_relation
DOID_8469	CHEBI_25879	no_relation
DOID_8469	CHEBI_35371	no_relation
DOID_8469	CHEBI_50858	effect
DOID_8469	CHEBI_35371	no_relation
DOID_8469	CHEBI_50858	effect
CHEBI_50858	DOID_8469	no_relation
CHEBI_50858	DOID_8469	no_relation
DOID_8469	CHEBI_25879	no_relation
DOID_8469	CHEBI_50858	effect
DOID_8469	CHEBI_50858	effect
CHEBI_50858	DOID_552	no_relation
CHEBI_50858	DOID_552	no_relation
CHEBI_50858	DOID_552	no_relation
DOID_552	CHEBI_25879	no_relation
DOID_552	CHEBI_50858	effect
DOID_552	CHEBI_35371	no_relation
DOID_552	CHEBI_50858	effect
CHEBI_50858	DOID_552	effect
CHEBI_25879	DOID_552	effect
CHEBI_50858	DOID_552	effect
DOID_552	CHEBI_50858	effect
CHEBI_50858	DOID_552	effect
CHEBI_50858	DOID_552	effect
CHEBI_50858	DOID_552	effect
CHEBI_25879	DOID_552	effect
CHEBI_35371	DOID_552	effect
CHEBI_50858	DOID_552	effect
CHEBI_35371	DOID_552	effect
DOID_552	CHEBI_50858	effect
CHEBI_22587	DOID_162	no_relation
DOID_162	CHEBI_18367	no_relation
DOID_162	CHEBI_33697	no_relation
DOID_162	CHEBI_18367	no_relation
DOID_162	CHEBI_33697	no_relation
DOID_162	CHEBI_26020	no_relation
DOID_162	CHEBI_18111	no_relation
CHEBI_22587	DOID_1883	no_relation
CHEBI_18367	DOID_1883	no_relation
CHEBI_33697	DOID_1883	effect
CHEBI_18367	DOID_1883	no_relation
DOID_1883	CHEBI_33697	no_relation
DOID_1883	CHEBI_26020	no_relation
DOID_1883	CHEBI_18111	no_relation
CHEBI_23888	DOID_2945	no_relation
DOID_2945	CHEBI_23888	effect
DOID_2945	CHEBI_23888	effect
DOID_2945	CHEBI_23888	effect
DOID_2945	CHEBI_35222	effect
DOID_2945	CHEBI_18186	effect
DOID_2945	CHEBI_35222	effect
DOID_2945	CHEBI_175901	effect
DOID_2945	CHEBI_23888	effect
DOID_2945	CHEBI_22587	effect
DOID_2945	CHEBI_33697	effect
DOID_2945	CHEBI_175901	no_relation
DOID_2945	CHEBI_168396	effect
DOID_552	CHEBI_10545	effect
CHEBI_10545	DOID_552	no_relation
CHEBI_59132	DOID_552	no_relation
DOID_4	CHEBI_47885	effect
DOID_8469	CHEBI_26667	no_relation
DOID_8469	CHEBI_16541	no_relation
DOID_8469	CHEBI_36080	no_relation
CHEBI_16541	DOID_8469	effect
CHEBI_36080	DOID_8469	no_relation
CHEBI_36080	DOID_8469	effect
DOID_8469	CHEBI_3647	effect
DOID_8469	CHEBI_16196	effect
DOID_8469	CHEBI_18059	effect
DOID_8469	CHEBI_36080	effect
DOID_8469	CHEBI_36080	effect
DOID_8469	CHEBI_36080	effect
DOID_8469	CHEBI_16541	effect
CHEBI_16541	DOID_0111044	effect
CHEBI_36080	DOID_0111044	no_relation
CHEBI_36080	DOID_0111044	effect
CHEBI_3647	DOID_0111044	no_relation
CHEBI_16196	DOID_0111044	no_relation
CHEBI_18059	DOID_0111044	no_relation
CHEBI_36080	DOID_0111044	no_relation
DOID_0111044	CHEBI_36080	effect
DOID_0111044	CHEBI_36080	no_relation
DOID_0111044	CHEBI_16541	no_relation
CHEBI_33731	DOID_552	no_relation
CHEBI_33731	DOID_0080642	no_relation
CHEBI_33731	DOID_2945	no_relation
CHEBI_149681	DOID_4	effect
DOID_4	CHEBI_36976	effect
CHEBI_149681	DOID_1240	effect
DOID_1240	CHEBI_36976	effect
CHEBI_149681	DOID_635	no_relation
DOID_635	CHEBI_36976	effect
CHEBI_149681	DOID_4	effect
CHEBI_36976	DOID_4	effect
CHEBI_16541	DOID_8566	no_relation
CHEBI_33696	DOID_8566	effect
CHEBI_16991	DOID_8566	effect
DOID_8566	CHEBI_16991	no_relation
DOID_8566	CHEBI_33696	no_relation
DOID_8566	CHEBI_33699	no_relation
DOID_8566	CHEBI_22587	effect
DOID_8566	CHEBI_16991	no_relation
DOID_8566	CHEBI_16991	no_relation
DOID_8566	CHEBI_33252	no_relation
DOID_8566	CHEBI_33699	no_relation
DOID_8566	CHEBI_16991	no_relation
DOID_13250	CHEBI_17996	effect
DOID_13250	CHEBI_17996	effect
CHEBI_17996	DOID_13250	effect
DOID_13250	CHEBI_17996	effect
DOID_934	CHEBI_22587	effect
DOID_934	CHEBI_22587	effect
DOID_0050117	CHEBI_50906	effect
DOID_3482	CHEBI_50906	effect
DOID_4325	CHEBI_50906	effect
DOID_4	CHEBI_50906	effect
DOID_4	CHEBI_50906	effect
CHEBI_50906	DOID_8469	effect
CHEBI_50906	DOID_4	effect
CHEBI_50906	DOID_10841	effect
CHEBI_16541	DOID_8469	effect
CHEBI_18347	DOID_8469	effect
CHEBI_18347	DOID_8469	effect
DOID_8469	CHEBI_18347	effect
CHEBI_50906	DOID_1059	effect
DOID_1059	CHEBI_50906	effect
DOID_1059	CHEBI_50906	no_relation
DOID_1059	CHEBI_16541	effect
CHEBI_50906	DOID_10907	effect
DOID_10907	CHEBI_50906	effect
DOID_10907	CHEBI_50906	no_relation
DOID_10907	CHEBI_16541	effect
CHEBI_50906	DOID_4	effect
CHEBI_50906	DOID_4	effect
DOID_4	CHEBI_50906	effect
CHEBI_50906	DOID_2030	effect
CHEBI_50906	DOID_2030	no_relation
DOID_2030	CHEBI_50906	no_relation
CHEBI_3416	DOID_2913	effect
CHEBI_3416	DOID_2913	effect
CHEBI_3416	DOID_2913	no_relation
CHEBI_3416	DOID_2913	no_relation
CHEBI_3416	DOID_2913	no_relation
DOID_2913	CHEBI_23888	effect
DOID_2913	CHEBI_35371	no_relation
CHEBI_16750	DOID_1883	no_relation
CHEBI_22587	DOID_1883	effect
DOID_1883	CHEBI_24866	effect
DOID_1883	CHEBI_29920	effect
DOID_1883	CHEBI_25212	effect
DOID_1883	CHEBI_33697	effect
DOID_1883	CHEBI_33697	effect
DOID_1883	CHEBI_16991	effect
DOID_1883	CHEBI_85083	effect
DOID_1883	CHEBI_16991	effect
DOID_1883	CHEBI_16750	effect
DOID_1883	CHEBI_22695	effect
DOID_1883	CHEBI_38559	effect
DOID_1883	CHEBI_38559	effect
DOID_1883	CHEBI_18036	effect
DOID_1883	CHEBI_25212	effect
CHEBI_22587	DOID_5082	no_relation
DOID_5082	CHEBI_24866	effect
DOID_5082	CHEBI_29920	no_relation
DOID_5082	CHEBI_25212	effect
DOID_5082	CHEBI_33697	effect
DOID_5082	CHEBI_33697	effect
DOID_5082	CHEBI_16991	no_relation
DOID_5082	CHEBI_85083	effect
DOID_5082	CHEBI_16991	effect
DOID_5082	CHEBI_16750	no_relation
DOID_5082	CHEBI_22695	no_relation
DOID_5082	CHEBI_38559	no_relation
DOID_5082	CHEBI_38559	no_relation
DOID_5082	CHEBI_18036	no_relation
DOID_5082	CHEBI_25212	no_relation
CHEBI_16750	DOID_1883	no_relation
DOID_1883	CHEBI_58972	effect
DOID_3068	CHEBI_17234	effect
DOID_3068	CHEBI_23888	effect
DOID_3068	CHEBI_17234	effect
DOID_3068	CHEBI_34922	effect
DOID_3068	CHEBI_23888	effect
DOID_3068	CHEBI_34922	effect
DOID_3068	CHEBI_34922	effect
DOID_3068	CHEBI_17234	effect
DOID_3068	CHEBI_23888	effect
DOID_1319	CHEBI_17234	effect
DOID_1319	CHEBI_23888	effect
DOID_1319	CHEBI_17234	effect
DOID_1319	CHEBI_34922	no_relation
DOID_1319	CHEBI_23888	no_relation
DOID_1319	CHEBI_34922	no_relation
DOID_1319	CHEBI_34922	effect
DOID_1319	CHEBI_17234	effect
DOID_1319	CHEBI_23888	no_relation
CHEBI_16541	DOID_11338	no_relation
CHEBI_40009	DOID_11338	no_relation
CHEBI_63580	DOID_11338	no_relation
CHEBI_63580	DOID_11338	no_relation
CHEBI_63580	DOID_11338	no_relation
DOID_11338	CHEBI_16670	no_relation
DOID_11338	CHEBI_63580	no_relation
DOID_11338	CHEBI_63580	no_relation
DOID_11338	CHEBI_16991	no_relation
DOID_11338	CHEBI_63580	no_relation
DOID_0080642	CHEBI_10545	effect
DOID_4	CHEBI_10545	effect
DOID_225	CHEBI_10545	effect
DOID_4492	CHEBI_37958	no_relation
CHEBI_16991	DOID_4492	no_relation
CHEBI_50406	DOID_4492	no_relation
CHEBI_16991	DOID_4492	no_relation
CHEBI_37958	DOID_4492	no_relation
CHEBI_60004	DOID_4492	effect
CHEBI_16991	DOID_4492	effect
CHEBI_37958	DOID_4492	no_relation
CHEBI_16991	DOID_4492	effect
CHEBI_16991	DOID_4492	no_relation
DOID_8469	CHEBI_33697	effect
DOID_8469	CHEBI_33697	effect
CHEBI_50906	DOID_2945	effect
DOID_2945	CHEBI_50906	no_relation
CHEBI_50906	DOID_2945	no_relation
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_24261	no_relation
CHEBI_24261	DOID_2945	no_relation
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_5133	no_relation
DOID_2945	CHEBI_36080	no_relation
DOID_2945	CHEBI_16541	no_relation
DOID_2945	CHEBI_36080	no_relation
DOID_2945	CHEBI_36080	effect
DOID_2945	CHEBI_50906	no_relation
DOID_2945	CHEBI_16541	effect
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_50906	no_relation
DOID_2945	CHEBI_58972	effect
CHEBI_16541	DOID_2945	no_relation
CHEBI_5133	DOID_2945	no_relation
CHEBI_16541	DOID_2945	no_relation
CHEBI_36080	DOID_2945	no_relation
CHEBI_36080	DOID_2945	no_relation
CHEBI_50906	DOID_2945	no_relation
CHEBI_16541	DOID_2945	no_relation
CHEBI_50906	DOID_2945	no_relation
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_58972	no_relation
CHEBI_16541	DOID_2945	no_relation
CHEBI_5133	DOID_2945	no_relation
CHEBI_36080	DOID_2945	no_relation
CHEBI_16541	DOID_2945	no_relation
CHEBI_36080	DOID_2945	no_relation
CHEBI_36080	DOID_2945	effect
CHEBI_50906	DOID_2945	no_relation
CHEBI_16541	DOID_2945	no_relation
CHEBI_50906	DOID_2945	no_relation
CHEBI_50906	DOID_2945	no_relation
DOID_2945	CHEBI_58972	effect
CHEBI_33697	DOID_0080642	no_relation
CHEBI_36044	DOID_0080642	no_relation
CHEBI_33697	DOID_0080642	no_relation
CHEBI_22587	DOID_0080642	no_relation
CHEBI_33697	DOID_0080642	no_relation
CHEBI_16541	DOID_0080642	no_relation
CHEBI_33697	DOID_0080642	no_relation
CHEBI_33697	DOID_0080642	no_relation
DOID_0080642	CHEBI_33697	effect
DOID_0080642	CHEBI_22587	no_relation
DOID_0080642	CHEBI_5133	no_relation
DOID_0080642	CHEBI_36044	no_relation
DOID_0080642	CHEBI_67208	effect
DOID_0080642	CHEBI_22587	effect
DOID_0080642	CHEBI_52999	no_relation
DOID_0080642	CHEBI_16541	no_relation
DOID_0080642	CHEBI_36080	no_relation
DOID_0080642	CHEBI_67208	no_relation
DOID_0080642	CHEBI_16541	no_relation
DOID_0080642	CHEBI_52999	no_relation
DOID_0080642	CHEBI_36080	effect
DOID_0080642	CHEBI_22587	no_relation
DOID_4	CHEBI_67208	effect
DOID_4	CHEBI_22587	effect
DOID_4	CHEBI_52999	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_67208	no_relation
DOID_4	CHEBI_16541	no_relation
DOID_4	CHEBI_52999	no_relation
DOID_4	CHEBI_36080	effect
DOID_4	CHEBI_22587	no_relation
CHEBI_67208	DOID_2237	no_relation
CHEBI_22587	DOID_2237	no_relation
CHEBI_52999	DOID_2237	effect
CHEBI_36080	DOID_2237	no_relation
CHEBI_67208	DOID_2237	no_relation
CHEBI_16541	DOID_2237	no_relation
DOID_2237	CHEBI_36080	effect
DOID_0080642	CHEBI_36080	effect
DOID_0080642	CHEBI_36080	no_relation
DOID_0080642	CHEBI_36080	no_relation
DOID_0080642	CHEBI_22587	no_relation
CHEBI_23888	DOID_0050117	no_relation
DOID_0050211	CHEBI_59132	no_relation
DOID_1003	CHEBI_59132	effect
DOID_1003	CHEBI_59132	no_relation
DOID_552	CHEBI_59132	no_relation
DOID_1003	CHEBI_59132	no_relation
DOID_1003	CHEBI_59132	no_relation
CHEBI_59132	DOID_1003	no_relation
CHEBI_59132	DOID_552	no_relation
DOID_552	CHEBI_82344	no_relation
DOID_552	CHEBI_33696	no_relation
DOID_0050161	CHEBI_82344	effect
DOID_0050161	CHEBI_33696	effect
DOID_552	CHEBI_82344	no_relation
DOID_552	CHEBI_33696	no_relation
CHEBI_33696	DOID_399	effect
CHEBI_33696	DOID_399	effect
CHEBI_33696	DOID_399	effect
CHEBI_33696	DOID_399	effect
CHEBI_16991	DOID_399	effect
DOID_399	CHEBI_35222	effect
DOID_399	CHEBI_16991	effect
DOID_399	CHEBI_33696	effect
DOID_0080642	CHEBI_50906	effect
CHEBI_27363	DOID_552	effect
DOID_552	CHEBI_27363	effect
DOID_552	CHEBI_27027	effect
DOID_552	CHEBI_50906	no_relation
DOID_552	CHEBI_27363	effect
DOID_552	CHEBI_27363	effect
CHEBI_27363	DOID_13250	no_relation
CHEBI_27027	DOID_13250	no_relation
CHEBI_50906	DOID_13250	no_relation
CHEBI_27363	DOID_13250	no_relation
DOID_13250	CHEBI_27363	no_relation
CHEBI_27363	DOID_552	no_relation
CHEBI_27027	DOID_552	no_relation
CHEBI_50906	DOID_552	no_relation
CHEBI_27363	DOID_552	no_relation
CHEBI_27363	DOID_552	no_relation
DOID_552	CHEBI_27363	effect
DOID_552	CHEBI_27363	effect
CHEBI_27363	DOID_552	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_30089	effect
DOID_4	CHEBI_50906	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
DOID_4	CHEBI_50906	no_relation
DOID_4	CHEBI_30089	effect
DOID_4	CHEBI_50906	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
DOID_4	CHEBI_30089	effect
DOID_4	CHEBI_50906	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_50906	DOID_4	no_relation
CHEBI_30089	DOID_4	no_relation
CHEBI_50906	DOID_4	effect
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	effect
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	effect
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
CHEBI_27899	DOID_3908	no_relation
CHEBI_27899	DOID_3908	no_relation
DOID_3908	CHEBI_27899	no_relation
DOID_3908	CHEBI_27899	no_relation
CHEBI_27899	DOID_162	no_relation
CHEBI_27899	DOID_162	no_relation
DOID_162	CHEBI_27899	no_relation
DOID_162	CHEBI_27899	no_relation
DOID_162	CHEBI_27899	no_relation
DOID_162	CHEBI_27899	no_relation
DOID_162	CHEBI_16991	no_relation
DOID_162	CHEBI_27899	no_relation
DOID_162	CHEBI_27899	no_relation
CHEBI_27899	DOID_0110843	no_relation
CHEBI_27899	DOID_0110843	no_relation
CHEBI_27899	DOID_0110843	no_relation
CHEBI_16991	DOID_0110843	no_relation
DOID_0110843	CHEBI_27899	no_relation
DOID_0110843	CHEBI_27899	no_relation
CHEBI_16991	DOID_3908	no_relation
CHEBI_27899	DOID_3908	effect
DOID_934	CHEBI_36080	no_relation
DOID_934	CHEBI_33697	no_relation
DOID_934	CHEBI_67208	no_relation
DOID_934	CHEBI_144460	no_relation
DOID_934	CHEBI_144460	no_relation
CHEBI_36080	DOID_0111533	no_relation
CHEBI_33699	DOID_0111533	no_relation
CHEBI_33697	DOID_0111533	no_relation
CHEBI_67208	DOID_0111533	no_relation
CHEBI_33697	DOID_0111533	no_relation
CHEBI_144460	DOID_0111533	no_relation
DOID_0111533	CHEBI_144460	no_relation
DOID_0111533	CHEBI_50906	no_relation
DOID_2945	CHEBI_52999	no_relation
DOID_2945	CHEBI_5133	effect
DOID_8469	CHEBI_52999	effect
DOID_8469	CHEBI_5133	effect
DOID_2945	CHEBI_52999	effect
DOID_2945	CHEBI_5133	effect
DOID_11394	CHEBI_52999	effect
DOID_11394	CHEBI_5133	effect
DOID_4	CHEBI_52999	no_relation
DOID_4	CHEBI_5133	effect
DOID_11394	CHEBI_52999	no_relation
DOID_11394	CHEBI_5133	effect
DOID_934	CHEBI_52999	no_relation
DOID_934	CHEBI_5133	effect
DOID_2945	CHEBI_17089	effect
DOID_2945	CHEBI_17089	effect
DOID_2945	CHEBI_33708	effect
DOID_2945	CHEBI_50906	effect
DOID_2945	CHEBI_16449	effect
DOID_2945	CHEBI_16449	effect
DOID_2945	CHEBI_16449	effect
DOID_2945	CHEBI_27869	no_relation
CHEBI_22587	DOID_4	no_relation
DOID_4	CHEBI_7754	effect
DOID_4	CHEBI_23888	no_relation
DOID_4	CHEBI_30212	effect
DOID_4	CHEBI_30212	no_relation
DOID_4	CHEBI_30212	no_relation
DOID_399	CHEBI_50906	no_relation
DOID_399	CHEBI_35224	no_relation
DOID_399	CHEBI_50906	no_relation
DOID_399	CHEBI_35224	no_relation
DOID_399	CHEBI_50906	no_relation
DOID_399	CHEBI_35224	no_relation
DOID_399	CHEBI_50906	no_relation
DOID_399	CHEBI_35224	no_relation
DOID_399	CHEBI_50906	effect
DOID_399	CHEBI_35224	no_relation
DOID_399	CHEBI_50906	no_relation
DOID_399	CHEBI_35224	no_relation
CHEBI_50906	DOID_399	effect
DOID_399	CHEBI_35224	no_relation
CHEBI_50906	DOID_399	no_relation
DOID_399	CHEBI_35224	no_relation
CHEBI_50906	DOID_1883	no_relation
CHEBI_22587	DOID_1883	no_relation
CHEBI_59163	DOID_1883	no_relation
DOID_1883	CHEBI_22587	no_relation
DOID_1883	CHEBI_16336	no_relation
DOID_1883	CHEBI_132943	no_relation
CHEBI_16541	DOID_9970	effect
DOID_9970	CHEBI_15361	effect
DOID_9970	CHEBI_15361	effect
DOID_9970	CHEBI_15361	effect
CHEBI_16541	DOID_2237	effect
DOID_2237	CHEBI_15361	effect
DOID_2237	CHEBI_15361	effect
DOID_2237	CHEBI_15361	effect
CHEBI_16541	DOID_2237	effect
DOID_2237	CHEBI_15361	effect
DOID_2237	CHEBI_15361	effect
DOID_2237	CHEBI_15361	effect
CHEBI_16541	DOID_2237	effect
CHEBI_15361	DOID_2237	effect
CHEBI_15361	DOID_2237	effect
DOID_2237	CHEBI_15361	effect
DOID_2326	CHEBI_50906	effect
DOID_2326	CHEBI_50906	effect
DOID_2326	CHEBI_36080	effect
DOID_2326	CHEBI_16541	no_relation
DOID_2326	CHEBI_34922	effect
DOID_2326	CHEBI_34922	effect
DOID_2326	CHEBI_50906	effect
DOID_2326	CHEBI_50906	effect
DOID_13250	CHEBI_50906	effect
DOID_13250	CHEBI_50906	effect
DOID_13250	CHEBI_36080	effect
DOID_13250	CHEBI_16541	no_relation
DOID_13250	CHEBI_34922	effect
DOID_13250	CHEBI_34922	effect
DOID_13250	CHEBI_50906	effect
DOID_13250	CHEBI_50906	effect
CHEBI_50906	DOID_768	no_relation
CHEBI_50906	DOID_768	no_relation
CHEBI_36080	DOID_768	effect
CHEBI_16541	DOID_768	no_relation
CHEBI_34922	DOID_768	no_relation
DOID_768	CHEBI_34922	no_relation
DOID_768	CHEBI_50906	effect
DOID_768	CHEBI_50906	effect
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_33697	effect
DOID_4	CHEBI_33697	effect
DOID_4	CHEBI_33697	effect
DOID_4	CHEBI_33697	effect
DOID_4	CHEBI_33704	no_relation
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_36080	effect
DOID_4	CHEBI_15841	no_relation
DOID_4	CHEBI_36080	no_relation
DOID_4	CHEBI_33697	no_relation
DOID_4	CHEBI_50906	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33704	DOID_8771	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_36080	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_36080	no_relation
DOID_8771	CHEBI_36080	effect
DOID_8771	CHEBI_15841	no_relation
DOID_8771	CHEBI_36080	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_50906	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_33704	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_36080	DOID_8771	no_relation
CHEBI_33697	DOID_8771	no_relation
CHEBI_36080	DOID_8771	no_relation
CHEBI_36080	DOID_8771	no_relation
CHEBI_15841	DOID_8771	no_relation
CHEBI_36080	DOID_8771	no_relation
DOID_8771	CHEBI_33697	no_relation
DOID_8771	CHEBI_50906	effect
DOID_643	CHEBI_22587	no_relation
DOID_643	CHEBI_22587	no_relation
DOID_3213	CHEBI_22587	no_relation
DOID_3213	CHEBI_22587	no_relation
DOID_643	CHEBI_22587	no_relation
DOID_643	CHEBI_22587	no_relation
DOID_643	CHEBI_22587	no_relation
DOID_643	CHEBI_22587	no_relation
DOID_1328	CHEBI_16541	effect
DOID_1328	CHEBI_72316	effect
DOID_1328	CHEBI_52999	effect
DOID_1328	CHEBI_33699	effect
DOID_1328	CHEBI_16541	effect
DOID_1328	CHEBI_16541	no_relation
DOID_1328	CHEBI_33699	no_relation
DOID_10844	CHEBI_33697	effect
DOID_10844	CHEBI_36976	effect
DOID_10844	CHEBI_36080	effect
DOID_526	CHEBI_23888	no_relation
DOID_526	CHEBI_50906	no_relation
DOID_526	CHEBI_15358	no_relation
DOID_526	CHEBI_48318	no_relation
